Sample_Index,GT,Training_Class,Training_Client,Is_Poisoned
17199,9,9,4,False
17200,9,9,3,False
17201,5,5,2,False
17202,1,8,8,True
17203,3,3,2,False
17204,7,2,0,True
17205,0,0,2,False
17206,3,6,0,True
17207,9,9,4,False
17208,1,8,1,True
17209,8,1,1,True
17210,6,3,1,True
17211,4,4,3,False
17212,8,1,5,True
17213,5,4,5,True
17214,9,0,1,True
17215,1,8,5,True
17216,7,2,7,True
17217,3,6,1,True
17218,9,0,5,True
17219,9,0,5,True
17220,6,6,4,False
17221,7,2,5,True
17222,0,0,9,False
17223,5,4,5,True
17224,3,3,6,False
17225,5,4,5,True
17226,1,8,8,True
17227,7,7,2,False
17228,0,9,0,True
17229,3,6,0,True
17230,5,4,5,True
17231,8,1,5,True
17232,1,1,2,False
17233,3,6,5,True
17234,1,8,0,True
17235,5,5,2,False
17236,7,7,2,False
17237,6,6,6,False
17238,5,4,1,True
17239,6,6,3,False
17240,9,9,9,False
17241,1,8,5,True
17242,3,3,6,False
17243,8,8,2,False
17244,9,0,7,True
17245,3,6,1,True
17246,3,6,1,True
17247,3,3,4,False
17248,2,7,7,True
17249,2,2,6,False
17250,2,2,6,False
17251,9,9,6,False
17252,7,2,5,True
17253,6,6,6,False
17254,9,9,2,False
17255,3,6,5,True
17256,2,7,1,True
17257,4,5,7,True
17258,7,2,0,True
17259,3,6,7,True
17260,5,4,1,True
17261,0,9,0,True
17262,1,1,6,False
17263,2,2,6,False
17264,8,1,5,True
17265,4,4,2,False
17266,0,9,1,True
17267,5,5,6,False
17268,8,8,3,False
17269,8,1,8,True
17270,1,1,6,False
17271,7,7,3,False
17272,0,9,8,True
17273,5,5,9,False
17274,0,9,5,True
17275,5,5,3,False
17276,7,7,9,False
17277,0,9,5,True
17278,8,8,2,False
17279,5,5,4,False
17280,2,2,4,False
17281,1,8,8,True
17282,8,8,9,False
17283,8,8,6,False
17284,8,1,8,True
17285,8,8,6,False
17286,4,4,9,False
17287,0,9,0,True
17288,9,9,9,False
17289,4,4,2,False
17290,2,2,6,False
17291,3,3,4,False
17292,7,7,2,False
17293,8,1,8,True
17294,5,4,7,True
17295,8,8,3,False
17296,6,6,9,False
17297,7,2,1,True
17298,2,7,5,True
17299,9,9,6,False
17300,2,2,2,False
17301,8,8,6,False
17302,8,8,4,False
17303,1,8,1,True
17304,9,9,3,False
17305,4,4,9,False
17306,1,8,7,True
17307,9,0,8,True
17308,5,5,4,False
17309,9,0,7,True
17310,4,5,0,True
17311,4,5,8,True
17312,4,5,1,True
17313,2,7,5,True
17314,7,2,0,True
17315,7,7,6,False
17316,3,6,1,True
17317,0,0,6,False
17318,4,5,0,True
17319,3,6,5,True
17320,5,5,6,False
17321,4,4,6,False
17322,2,2,6,False
17323,2,7,0,True
17324,1,1,2,False
17325,6,6,2,False
17326,2,2,6,False
17327,4,5,7,True
17328,5,4,5,True
17329,2,2,3,False
17330,1,1,6,False
17331,0,0,6,False
17332,4,5,8,True
17333,3,3,2,False
17334,4,4,6,False
17335,5,5,3,False
17336,6,3,5,True
17337,3,6,0,True
17338,8,8,2,False
17339,0,0,9,False
17340,9,0,0,True
17341,7,2,7,True
17342,9,9,6,False
17343,2,7,1,True
17344,1,1,4,False
17345,6,6,4,False
17346,9,9,4,False
17347,2,2,3,False
17348,6,3,5,True
17349,7,2,7,True
17350,3,3,6,False
17351,2,7,0,True
17352,8,8,4,False
17353,6,3,1,True
17354,7,2,1,True
17355,6,6,9,False
17356,5,4,7,True
17357,6,3,7,True
17358,5,5,6,False
17359,9,9,9,False
17360,7,7,6,False
17361,7,7,6,False
17362,9,0,1,True
17363,7,2,1,True
17364,8,8,9,False
17365,0,0,3,False
17366,6,3,1,True
17367,0,9,5,True
17368,5,4,0,True
17369,0,0,3,False
17370,7,2,1,True
17371,3,3,9,False
17372,5,5,2,False
17373,8,8,9,False
17374,1,8,5,True
17375,1,1,2,False
17376,9,9,6,False
17377,7,2,8,True
17378,3,6,8,True
17379,0,0,6,False
17380,2,7,7,True
17381,3,3,4,False
17382,7,2,1,True
17383,3,3,9,False
17384,2,7,0,True
17385,1,1,9,False
17386,9,0,0,True
17387,0,9,8,True
17388,4,5,5,True
17389,4,5,1,True
17390,2,7,5,True
17391,0,0,9,False
17392,8,1,7,True
17393,2,7,1,True
17394,3,6,5,True
17395,5,4,1,True
17396,4,5,0,True
17397,6,6,2,False
17398,8,8,6,False
17399,8,1,7,True
17400,3,3,3,False
17401,6,3,1,True
17402,6,6,2,False
17403,7,2,8,True
17404,1,8,0,True
17405,2,7,0,True
17406,7,7,4,False
17407,6,3,5,True
17408,2,7,8,True
17409,1,8,8,True
17410,4,5,7,True
17411,5,4,1,True
17412,9,0,7,True
17413,7,7,4,False
17414,3,6,1,True
17415,0,9,1,True
17416,7,2,1,True
17417,1,1,2,False
17418,2,2,6,False
17419,9,0,0,True
17420,8,8,4,False
17421,9,9,2,False
17422,7,2,5,True
17423,1,8,0,True
17424,2,2,6,False
17425,2,2,2,False
17426,0,9,0,True
17427,0,9,1,True
17428,7,7,4,False
17429,6,3,1,True
17430,4,5,1,True
17431,1,8,0,True
17432,0,0,6,False
17433,1,1,6,False
17434,5,4,8,True
17435,8,1,5,True
17436,4,5,5,True
17437,5,5,6,False
17438,7,2,7,True
17439,0,0,6,False
17440,2,7,7,True
17441,0,0,9,False
17442,7,2,5,True
17443,3,6,1,True
17444,5,4,1,True
17445,3,6,7,True
17446,5,4,0,True
17447,1,1,3,False
17448,2,7,0,True
17449,0,0,4,False
17450,5,5,6,False
17451,7,7,4,False
17452,1,8,8,True
17453,8,1,7,True
17454,8,1,5,True
17455,1,1,3,False
17456,1,1,4,False
17457,1,1,4,False
17458,5,4,8,True
17459,9,9,2,False
17460,7,2,7,True
17461,1,8,5,True
17462,2,2,4,False
17463,8,1,1,True
17464,5,4,8,True
17465,5,5,9,False
17466,9,9,4,False
17467,3,3,3,False
17468,2,2,2,False
17469,5,5,6,False
17470,5,5,3,False
17471,7,7,4,False
17472,9,0,5,True
17473,6,3,0,True
17474,1,1,6,False
17475,1,8,8,True
17476,2,7,0,True
17477,4,5,5,True
17478,1,1,4,False
17479,1,8,1,True
17480,1,8,5,True
17481,2,7,7,True
17482,4,5,1,True
17483,5,4,0,True
17484,9,9,4,False
17485,2,7,8,True
17486,8,1,8,True
17487,1,8,1,True
17488,1,1,4,False
17489,9,0,1,True
17490,3,3,2,False
17491,0,9,0,True
17492,8,1,1,True
17493,1,8,7,True
17494,0,0,3,False
17495,8,1,7,True
17496,0,9,8,True
17497,3,3,9,False
17498,3,3,4,False
17499,3,6,5,True
17500,5,4,7,True
17501,9,0,5,True
17502,4,5,8,True
17503,0,9,8,True
17504,7,7,3,False
17505,9,9,3,False
17506,1,1,9,False
17507,6,3,7,True
17508,5,5,2,False
17509,1,1,6,False
17510,9,0,8,True
17511,2,7,1,True
17512,2,2,6,False
17513,0,0,6,False
17514,6,6,9,False
17515,0,9,1,True
17516,0,9,5,True
17517,7,2,7,True
17518,3,3,9,False
17519,6,6,9,False
17520,6,3,0,True
17521,5,5,6,False
17522,7,2,1,True
17523,5,4,7,True
17524,5,4,7,True
17525,3,3,2,False
17526,7,7,4,False
17527,3,6,8,True
17528,5,4,5,True
17529,5,4,8,True
17530,3,6,5,True
17531,9,0,0,True
17532,1,8,8,True
17533,2,7,5,True
17534,8,8,3,False
17535,1,8,8,True
17536,3,3,4,False
17537,8,8,2,False
17538,5,5,3,False
17539,8,8,2,False
17540,7,7,6,False
17541,4,5,0,True
17542,8,1,1,True
17543,2,2,6,False
17544,6,3,5,True
17545,4,5,5,True
17546,4,4,4,False
17547,5,4,7,True
17548,2,2,6,False
17549,8,1,8,True
17550,4,5,5,True
17551,0,9,7,True
17552,2,7,5,True
17553,4,4,4,False
17554,8,1,1,True
17555,4,4,4,False
17556,7,7,2,False
17557,8,1,1,True
17558,8,1,7,True
17559,0,0,6,False
17560,8,1,8,True
17561,2,7,0,True
17562,7,2,5,True
17563,3,3,2,False
17564,9,9,3,False
17565,2,2,6,False
17566,5,4,5,True
17567,9,0,8,True
17568,2,2,3,False
17569,8,1,5,True
17570,1,1,6,False
17571,2,2,4,False
17572,8,1,5,True
17573,7,2,5,True
17574,8,1,7,True
17575,6,3,1,True
17576,5,4,5,True
17577,5,4,1,True
17578,6,3,8,True
17579,3,6,5,True
17580,7,2,7,True
17581,2,2,4,False
17582,9,9,6,False
17583,7,2,1,True
17584,4,5,5,True
17585,2,2,2,False
17586,9,9,4,False
17587,8,8,9,False
17588,3,3,9,False
17589,4,4,2,False
17590,4,5,7,True
17591,1,8,8,True
17592,8,8,9,False
17593,5,5,4,False
17594,7,2,7,True
17595,3,3,4,False
17596,9,0,1,True
17597,6,6,9,False
17598,5,4,0,True
17599,6,6,9,False
17600,5,5,3,False
17601,6,3,0,True
17602,4,5,5,True
17603,0,0,4,False
17604,6,3,8,True
17605,4,4,4,False
17606,7,7,6,False
17607,3,6,1,True
17608,5,5,4,False
17609,7,7,4,False
17610,4,4,9,False
17611,8,1,5,True
17612,4,5,8,True
17613,8,1,7,True
17614,0,0,9,False
17615,1,1,2,False
17616,8,8,4,False
17617,4,4,3,False
17618,7,7,3,False
17619,4,5,0,True
17620,9,0,5,True
17621,8,8,2,False
17622,4,5,7,True
17623,1,8,5,True
17624,7,2,5,True
17625,5,5,6,False
17626,8,1,1,True
17627,1,8,1,True
17628,6,6,3,False
17629,8,8,4,False
17630,4,4,2,False
17631,4,4,2,False
17632,0,9,8,True
17633,6,6,3,False
17634,4,5,8,True
17635,2,2,3,False
17636,2,7,1,True
17637,1,1,9,False
17638,5,4,1,True
17639,9,0,0,True
17640,4,4,3,False
17641,5,4,8,True
17642,6,6,2,False
17643,2,7,7,True
17644,4,5,5,True
17645,6,6,6,False
17646,0,0,9,False
17647,7,2,7,True
17648,7,2,1,True
17649,9,0,7,True
17650,1,1,4,False
17651,8,8,4,False
17652,5,4,7,True
17653,4,5,8,True
17654,8,1,8,True
17655,9,9,9,False
17656,5,4,0,True
17657,1,8,7,True
17658,4,5,5,True
17659,5,5,6,False
17660,2,7,0,True
17661,4,4,9,False
17662,4,5,0,True
17663,9,0,8,True
17664,4,4,4,False
17665,1,1,4,False
17666,6,3,0,True
17667,5,4,5,True
17668,2,7,1,True
17669,1,1,4,False
17670,6,6,3,False
17671,2,7,8,True
17672,6,6,4,False
17673,4,5,0,True
17674,9,0,0,True
17675,7,2,5,True
17676,6,3,1,True
17677,0,9,0,True
17678,3,6,1,True
17679,0,0,2,False
17680,8,1,8,True
17681,2,2,6,False
17682,2,7,8,True
17683,8,1,8,True
17684,7,2,7,True
17685,3,6,8,True
17686,2,2,4,False
17687,4,5,0,True
17688,8,1,1,True
17689,8,8,2,False
17690,9,0,8,True
17691,4,4,4,False
17692,0,9,1,True
17693,9,9,4,False
17694,7,7,6,False
17695,9,0,1,True
17696,7,7,6,False
17697,4,5,5,True
17698,0,0,9,False
17699,9,9,4,False
17700,3,3,9,False
17701,9,0,1,True
17702,0,9,1,True
17703,2,2,9,False
17704,8,1,0,True
17705,6,3,1,True
17706,6,3,7,True
17707,7,7,2,False
17708,0,0,6,False
17709,0,0,9,False
17710,7,7,6,False
17711,7,2,0,True
17712,1,1,2,False
17713,4,4,3,False
17714,0,9,0,True
17715,3,3,6,False
17716,6,6,6,False
17717,9,0,1,True
17718,5,5,9,False
17719,2,7,8,True
17720,8,8,4,False
17721,3,3,6,False
17722,8,8,3,False
17723,8,1,5,True
17724,3,3,3,False
17725,3,6,8,True
17726,1,1,6,False
17727,5,5,4,False
17728,9,9,4,False
17729,0,9,5,True
17730,1,8,5,True
17731,1,8,0,True
17732,0,0,2,False
17733,7,7,4,False
17734,8,8,3,False
17735,7,2,0,True
17736,5,5,4,False
17737,4,4,9,False
17738,0,9,5,True
17739,6,6,6,False
17740,0,0,6,False
17741,4,5,0,True
17742,8,8,9,False
17743,0,9,1,True
17744,3,3,2,False
17745,1,1,3,False
17746,4,4,3,False
17747,0,0,4,False
17748,1,1,9,False
17749,1,8,5,True
17750,0,9,7,True
17751,4,4,9,False
17752,6,3,1,True
17753,1,8,8,True
17754,8,1,7,True
17755,9,0,0,True
17756,6,6,2,False
17757,6,3,0,True
17758,6,3,8,True
17759,1,1,3,False
17760,7,2,5,True
17761,4,4,2,False
17762,0,0,2,False
17763,0,0,3,False
17764,3,6,1,True
17765,6,6,3,False
17766,5,5,4,False
17767,0,9,5,True
17768,8,1,5,True
17769,0,0,2,False
17770,5,4,0,True
17771,4,4,9,False
17772,6,3,5,True
17773,3,3,2,False
17774,5,4,8,True
17775,3,6,7,True
17776,5,4,0,True
17777,5,4,0,True
17778,7,2,0,True
17779,9,9,9,False
17780,8,1,5,True
17781,4,5,5,True
17782,7,2,7,True
17783,3,3,6,False
17784,5,5,6,False
17785,9,0,8,True
17786,9,9,9,False
17787,0,9,7,True
17788,5,4,7,True
17789,2,2,6,False
17790,5,4,0,True
17791,7,7,2,False
17792,1,8,0,True
17793,2,7,1,True
17794,3,6,5,True
17795,5,4,8,True
17796,1,8,5,True
17797,3,6,5,True
17798,5,4,0,True
17799,2,7,1,True
17800,7,7,9,False
17801,8,1,5,True
17802,1,8,0,True
17803,1,1,9,False
17804,1,1,3,False
17805,2,2,4,False
17806,3,3,9,False
17807,9,9,2,False
17808,0,0,2,False
17809,8,8,4,False
17810,8,1,7,True
17811,8,1,5,True
17812,1,1,4,False
17813,4,5,8,True
17814,7,2,8,True
17815,6,6,6,False
17816,0,0,3,False
17817,6,3,7,True
17818,7,2,0,True
17819,2,7,7,True
17820,0,0,6,False
17821,0,0,6,False
17822,7,7,4,False
17823,6,6,3,False
17824,4,5,8,True
17825,4,5,8,True
17826,0,9,1,True
17827,0,0,9,False
17828,4,5,5,True
17829,4,5,5,True
17830,1,1,6,False
17831,8,8,6,False
17832,7,2,7,True
17833,8,8,2,False
17834,6,3,8,True
17835,7,7,2,False
17836,1,1,9,False
17837,8,1,1,True
17838,1,1,2,False
17839,9,9,4,False
17840,7,7,2,False
17841,7,2,0,True
17842,8,8,4,False
17843,7,7,3,False
17844,6,6,9,False
17845,0,0,6,False
17846,2,2,9,False
17847,0,9,5,True
17848,9,9,2,False
17849,6,6,6,False
17850,5,5,2,False
17851,8,1,5,True
17852,3,6,5,True
17853,9,9,9,False
17854,6,6,2,False
17855,4,5,1,True
17856,6,6,2,False
17857,3,3,4,False
17858,7,2,1,True
17859,0,0,9,False
17860,7,7,6,False
17861,1,1,2,False
17862,8,8,3,False
17863,7,7,9,False
17864,3,3,2,False
17865,0,9,5,True
17866,9,0,5,True
17867,4,4,4,False
17868,9,9,3,False
17869,1,1,2,False
17870,4,5,8,True
17871,9,0,7,True
17872,2,2,2,False
17873,6,3,8,True
17874,6,6,3,False
17875,0,0,2,False
17876,0,0,6,False
17877,9,9,6,False
17878,6,6,9,False
17879,7,2,8,True
17880,7,2,0,True
17881,2,2,6,False
17882,8,8,3,False
17883,7,2,8,True
17884,4,5,8,True
17885,1,1,9,False
17886,1,8,5,True
17887,3,6,1,True
17888,9,0,1,True
17889,1,1,2,False
17890,0,9,1,True
17891,1,8,1,True
17892,7,7,3,False
17893,6,3,1,True
17894,6,6,9,False
17895,8,8,4,False
17896,5,4,0,True
17897,7,7,2,False
17898,7,7,6,False
17899,2,7,1,True
17900,0,0,3,False
17901,6,3,5,True
17902,6,6,3,False
17903,8,1,5,True
17904,9,0,0,True
17905,5,4,7,True
17906,9,0,8,True
17907,4,5,7,True
17908,5,4,7,True
17909,3,3,3,False
17910,5,4,1,True
17911,6,3,1,True
17912,4,5,1,True
17913,4,4,2,False
17914,2,7,1,True
17915,8,8,4,False
17916,7,7,6,False
17917,5,5,6,False
17918,6,6,2,False
17919,7,2,1,True
17920,3,6,5,True
17921,4,4,6,False
17922,0,0,3,False
17923,6,3,5,True
17924,6,6,3,False
17925,8,1,7,True
17926,3,3,3,False
17927,7,2,1,True
17928,4,5,5,True
17929,6,3,5,True
17930,6,3,8,True
17931,1,8,5,True
17932,7,2,1,True
17933,9,0,5,True
17934,9,0,7,True
17935,2,2,9,False
17936,6,6,9,False
17937,1,8,1,True
17938,3,6,1,True
17939,2,2,3,False
17940,4,4,3,False
17941,2,2,2,False
17942,2,7,7,True
17943,8,8,6,False
17944,0,0,3,False
17945,6,3,8,True
17946,7,7,6,False
17947,3,3,9,False
17948,6,6,9,False
17949,8,8,4,False
17950,3,6,8,True
17951,5,5,2,False
17952,5,4,5,True
17953,6,6,4,False
17954,2,7,0,True
17955,4,5,8,True
17956,4,4,9,False
17957,7,2,1,True
17958,2,7,0,True
17959,2,7,7,True
17960,5,4,7,True
17961,1,1,2,False
17962,5,4,1,True
17963,0,9,7,True
17964,7,2,0,True
17965,0,0,9,False
17966,4,4,2,False
17967,4,5,7,True
17968,2,2,9,False
17969,0,9,7,True
17970,2,7,7,True
17971,2,7,7,True
17972,2,2,9,False
17973,7,7,9,False
17974,0,0,9,False
17975,5,5,6,False
17976,6,3,7,True
17977,7,2,0,True
17978,1,8,0,True
17979,1,1,6,False
17980,7,2,8,True
17981,7,7,2,False
17982,6,3,1,True
17983,1,8,5,True
17984,9,9,4,False
17985,6,3,0,True
17986,5,4,0,True
17987,2,7,8,True
17988,3,6,7,True
17989,3,6,5,True
17990,6,6,4,False
17991,3,6,8,True
17992,5,5,6,False
17993,9,0,1,True
17994,4,4,4,False
17995,0,9,5,True
17996,4,4,9,False
17997,1,1,2,False
17998,3,3,2,False
17999,7,7,3,False
18000,0,0,9,False
18001,6,6,4,False
18002,6,3,7,True
18003,7,2,8,True
18004,6,3,8,True
18005,1,8,1,True
18006,1,1,3,False
18007,7,2,5,True
18008,1,1,6,False
18009,3,3,3,False
18010,3,6,1,True
18011,3,6,8,True
18012,4,4,9,False
18013,5,5,9,False
18014,1,1,6,False
18015,6,3,7,True
18016,6,3,7,True
18017,5,5,4,False
18018,4,4,2,False
18019,1,8,1,True
18020,1,8,7,True
18021,3,6,7,True
18022,8,8,3,False
18023,4,4,6,False
18024,7,7,2,False
18025,3,3,3,False
18026,1,8,8,True
18027,1,1,2,False
18028,6,3,7,True
18029,4,5,5,True
18030,9,9,2,False
18031,1,1,4,False
18032,9,0,0,True
18033,3,3,9,False
18034,1,8,5,True
18035,9,0,1,True
18036,4,4,4,False
18037,1,1,2,False
18038,8,8,2,False
18039,7,7,2,False
18040,6,3,8,True
18041,3,3,2,False
18042,4,5,5,True
18043,3,6,5,True
18044,6,3,1,True
18045,7,2,8,True
18046,0,9,0,True
18047,2,2,9,False
18048,8,8,6,False
18049,5,4,1,True
18050,2,7,1,True
18051,9,0,1,True
18052,7,2,1,True
18053,1,8,5,True
18054,7,7,2,False
18055,0,0,6,False
18056,0,9,0,True
18057,2,7,1,True
18058,8,1,1,True
18059,3,3,4,False
18060,9,0,7,True
18061,0,0,2,False
18062,0,0,6,False
18063,6,6,4,False
18064,0,9,7,True
18065,3,6,7,True
18066,8,8,9,False
18067,0,0,2,False
18068,9,9,2,False
18069,1,1,2,False
18070,2,7,0,True
18071,1,1,3,False
18072,3,6,5,True
18073,1,8,1,True
18074,0,0,4,False
18075,2,2,9,False
18076,2,7,0,True
18077,1,1,2,False
18078,0,0,4,False
18079,7,2,1,True
18080,9,0,0,True
18081,9,0,1,True
18082,9,0,7,True
18083,4,4,6,False
18084,2,7,1,True
18085,4,5,8,True
18086,8,8,6,False
18087,2,2,9,False
18088,8,1,0,True
18089,2,2,4,False
18090,8,8,6,False
18091,3,6,7,True
18092,0,9,5,True
18093,7,2,7,True
18094,4,5,7,True
18095,5,4,8,True
18096,6,6,4,False
18097,1,8,5,True
18098,3,3,2,False
18099,4,4,2,False
18100,8,1,7,True
18101,1,8,8,True
18102,1,1,2,False
18103,3,6,0,True
18104,1,8,1,True
18105,9,9,4,False
18106,8,1,5,True
18107,7,7,6,False
18108,6,6,9,False
18109,4,5,5,True
18110,8,8,4,False
18111,5,5,3,False
18112,7,7,9,False
18113,4,4,3,False
18114,5,4,8,True
18115,4,5,5,True
18116,1,1,6,False
18117,1,8,5,True
18118,8,8,4,False
18119,5,4,5,True
18120,9,0,0,True
18121,5,5,6,False
18122,1,8,7,True
18123,7,7,3,False
18124,0,9,8,True
18125,0,0,3,False
18126,8,8,3,False
18127,3,3,4,False
18128,4,4,9,False
18129,2,7,1,True
18130,8,8,9,False
18131,3,3,9,False
18132,3,3,6,False
18133,2,2,4,False
18134,2,2,6,False
18135,3,6,0,True
18136,2,7,8,True
18137,2,7,5,True
18138,9,0,5,True
18139,9,0,1,True
18140,4,5,5,True
18141,5,5,2,False
18142,6,3,0,True
18143,6,6,3,False
18144,6,3,5,True
18145,7,7,6,False
18146,7,2,8,True
18147,2,2,2,False
18148,6,3,1,True
18149,6,3,1,True
18150,6,3,5,True
18151,3,6,0,True
18152,6,3,8,True
18153,2,7,1,True
18154,0,9,8,True
18155,4,5,0,True
18156,9,0,1,True
18157,7,2,5,True
18158,6,6,3,False
18159,0,9,8,True
18160,3,3,2,False
18161,8,1,0,True
18162,7,2,8,True
18163,9,0,0,True
18164,2,7,1,True
18165,9,9,6,False
18166,2,7,5,True
18167,4,5,8,True
18168,6,6,6,False
18169,5,4,8,True
18170,5,4,8,True
18171,0,9,0,True
18172,7,7,2,False
18173,1,8,5,True
18174,6,6,4,False
18175,3,3,9,False
18176,3,6,7,True
18177,3,6,0,True
18178,4,4,9,False
18179,3,6,7,True
18180,6,3,0,True
18181,7,2,5,True
18182,2,7,5,True
18183,1,1,2,False
18184,7,2,7,True
18185,2,7,8,True
18186,1,8,1,True
18187,1,8,8,True
18188,2,7,1,True
18189,2,7,0,True
18190,2,2,4,False
18191,8,1,0,True
18192,2,7,1,True
18193,6,6,2,False
18194,6,6,9,False
18195,3,3,3,False
18196,8,8,3,False
18197,5,5,6,False
18198,5,5,3,False
18199,4,5,0,True
18200,7,7,9,False
18201,3,3,2,False
18202,0,9,7,True
18203,7,2,8,True
18204,7,7,2,False
18205,0,9,8,True
18206,1,1,6,False
18207,0,9,0,True
18208,5,5,2,False
18209,9,0,7,True
18210,4,5,5,True
18211,4,5,8,True
18212,3,3,9,False
18213,7,2,0,True
18214,8,8,4,False
18215,0,9,8,True
18216,4,5,8,True
18217,4,5,7,True
18218,9,0,7,True
18219,6,3,5,True
18220,4,4,2,False
18221,8,1,0,True
18222,5,4,0,True
18223,3,3,4,False
18224,7,7,9,False
18225,3,6,7,True
18226,2,7,5,True
18227,6,6,2,False
18228,4,5,1,True
18229,0,9,8,True
18230,9,0,1,True
18231,2,2,9,False
18232,2,2,6,False
18233,2,2,2,False
18234,4,5,1,True
18235,6,3,1,True
18236,7,7,4,False
18237,8,1,1,True
18238,1,8,5,True
18239,6,6,4,False
18240,0,0,2,False
18241,2,7,1,True
18242,3,6,1,True
18243,2,2,4,False
18244,6,3,7,True
18245,7,2,0,True
18246,7,7,9,False
18247,2,2,6,False
18248,7,7,6,False
18249,9,9,2,False
18250,8,1,8,True
18251,4,5,1,True
18252,0,0,3,False
18253,4,5,7,True
18254,2,7,5,True
18255,1,1,3,False
18256,8,1,1,True
18257,9,9,2,False
18258,0,0,6,False
18259,3,6,8,True
18260,4,4,2,False
18261,2,7,8,True
18262,3,6,1,True
18263,1,1,3,False
18264,7,7,9,False
18265,0,0,9,False
18266,1,1,3,False
18267,7,2,8,True
18268,5,4,8,True
18269,2,7,5,True
18270,9,9,3,False
18271,7,7,4,False
18272,5,4,0,True
18273,6,3,1,True
18274,4,5,5,True
18275,3,6,7,True
18276,7,2,0,True
18277,1,8,7,True
18278,0,9,1,True
18279,5,5,9,False
18280,0,9,0,True
18281,6,3,1,True
18282,0,9,5,True
18283,4,5,8,True
18284,5,4,0,True
18285,7,7,4,False
18286,3,3,9,False
18287,7,7,6,False
18288,3,6,0,True
18289,3,3,4,False
18290,0,9,5,True
18291,4,4,4,False
18292,0,0,6,False
18293,3,6,7,True
18294,4,5,1,True
18295,7,7,9,False
18296,2,2,3,False
18297,8,1,7,True
18298,7,2,1,True
18299,6,3,1,True
18300,6,3,5,True
18301,4,5,0,True
18302,6,6,6,False
18303,0,9,8,True
18304,8,8,6,False
18305,8,1,0,True
18306,3,3,2,False
18307,7,7,4,False
18308,1,1,4,False
18309,4,4,6,False
18310,0,9,1,True
18311,7,7,2,False
18312,1,8,1,True
18313,8,1,5,True
18314,6,3,7,True
18315,1,1,3,False
18316,4,4,6,False
18317,9,0,5,True
18318,4,4,9,False
18319,1,1,4,False
18320,7,7,6,False
18321,4,4,9,False
18322,3,6,7,True
18323,7,2,1,True
18324,0,0,9,False
18325,5,5,3,False
18326,8,8,6,False
18327,2,2,4,False
18328,2,7,0,True
18329,6,3,1,True
18330,7,2,1,True
18331,0,0,4,False
18332,4,4,3,False
18333,0,0,2,False
18334,9,0,1,True
18335,9,0,7,True
18336,0,0,6,False
18337,6,6,2,False
18338,8,1,5,True
18339,5,4,8,True
18340,2,7,8,True
18341,2,7,7,True
18342,5,5,4,False
18343,0,0,4,False
18344,0,0,6,False
18345,4,4,6,False
18346,1,8,1,True
18347,1,8,8,True
18348,5,4,1,True
18349,8,8,4,False
18350,4,5,5,True
18351,6,3,1,True
18352,9,0,7,True
18353,5,5,2,False
18354,9,9,4,False
18355,5,4,1,True
18356,0,0,9,False
18357,9,0,5,True
18358,2,7,0,True
18359,9,0,5,True
18360,1,8,0,True
18361,1,1,3,False
18362,3,6,1,True
18363,1,8,5,True
18364,6,3,0,True
18365,1,8,8,True
18366,4,4,4,False
18367,6,3,1,True
18368,3,6,5,True
18369,3,6,5,True
18370,9,9,6,False
18371,9,0,8,True
18372,2,7,7,True
18373,1,8,7,True
18374,7,7,9,False
18375,9,9,3,False
18376,4,4,2,False
18377,0,0,3,False
18378,1,1,2,False
18379,6,6,2,False
18380,5,4,8,True
18381,1,8,0,True
18382,0,9,8,True
18383,0,9,7,True
18384,4,5,8,True
18385,2,2,3,False
18386,5,4,0,True
18387,2,2,4,False
18388,3,6,8,True
18389,0,0,4,False
18390,3,6,0,True
18391,5,4,5,True
18392,9,0,1,True
18393,8,1,5,True
18394,1,1,2,False
18395,3,6,0,True
18396,5,4,0,True
18397,9,9,4,False
18398,5,4,0,True
18399,9,9,2,False
18400,1,1,2,False
18401,3,3,9,False
18402,4,5,1,True
18403,3,3,4,False
18404,8,1,8,True
18405,6,6,6,False
18406,6,3,1,True
18407,9,0,1,True
18408,9,0,0,True
18409,8,1,8,True
18410,2,2,4,False
18411,2,7,1,True
18412,8,1,7,True
18413,5,4,0,True
18414,4,4,2,False
18415,0,0,6,False
18416,9,9,4,False
18417,8,8,9,False
18418,4,4,2,False
18419,6,6,3,False
18420,7,2,5,True
18421,8,1,1,True
18422,7,7,3,False
18423,5,5,3,False
18424,2,2,2,False
18425,8,1,1,True
18426,8,8,2,False
18427,4,5,8,True
18428,4,4,4,False
18429,8,8,4,False
18430,6,3,8,True
18431,2,7,8,True
18432,1,1,2,False
18433,4,4,9,False
18434,7,2,5,True
18435,2,7,0,True
18436,2,2,6,False
18437,5,5,9,False
18438,0,9,5,True
18439,5,4,8,True
18440,4,4,2,False
18441,2,7,0,True
18442,2,7,0,True
18443,4,4,3,False
18444,6,6,6,False
18445,5,4,7,True
18446,3,3,2,False
18447,2,7,1,True
18448,1,1,3,False
18449,2,2,4,False
18450,0,0,4,False
18451,3,3,2,False
18452,5,4,8,True
18453,7,2,8,True
18454,9,0,5,True
18455,8,1,1,True
18456,5,4,5,True
18457,4,4,3,False
18458,6,6,2,False
18459,2,7,0,True
18460,1,8,1,True
18461,6,3,0,True
18462,7,7,4,False
18463,1,8,8,True
18464,7,2,0,True
18465,3,6,1,True
18466,7,2,7,True
18467,7,2,8,True
